BRTH_YR,NM,CNT
2011,kymani,76.0
2011,lamar,60.0
2011,landon,44.0
2011,levi,60.0
2011,liam,244.0
2011,logan,100.0
2011,lucas,48.0
2011,makai,40.0
2011,malachi,288.0
2011,malcolm,44.0
2011,malik,96.0
2011,mamadou,108.0
2011,marc,44.0
2011,marcus,96.0
2011,marquis,40.0
2011,mason,332.0
2011,matthew,236.0
2011,maurice,64.0
2011,mekhi,132.0
2011,messiah,92.0
2011,micah,116.0
2011,michael,372.0
2011,miles,40.0
2011,mohamed,148.0
2011,mohammed,92.0
2011,moussa,44.0
2011,myles,60.0
2011,nana,40.0
2011,nasir,132.0
2011,nathan,128.0
2011,nathaniel,256.0
2011,nehemiah,52.0
2011,nicholas,124.0
2011,nicolas,44.0
2011,nigel,40.0
2011,noah,364.0
2011,omar,56.0
2011,omari,76.0
2011,ousmane,56.0
2011,patrick,56.0
2011,preston,76.0
2011,prince,128.0
2011,quincy,40.0
2011,ricardo,40.0
2011,richard,60.0
2011,robert,116.0
2011,rodney,40.0
2011,ryan,164.0
2011,samuel,120.0
2011,sean,116.0
2011,sebastian,44.0
2011,sekou,60.0
2011,seth,48.0
2011,shawn,72.0
2011,sincere,96.0
2011,stephen,40.0
2011,steven,48.0
2011,terrell,40.0
2011,terrence,44.0
2011,timothy,56.0
2011,travis,68.0
2011,tristan,232.0
2011,troy,52.0
2011,tyler,404.0
2011,victor,48.0
2011,william,108.0
2011,xavier,232.0
2011,zachary,88.0
2011,zaire,76.0
2011,zion,140.0
2011,zyaire,56.0
2011,aaron,408.0
2011,abdiel,48.0
2011,abel,56.0
2011,abraham,88.0
2011,adam,128.0
2011,aden,52.0
2011,adonis,64.0
2011,adrian,628.0
2011,adriel,136.0
2011,aidan,144.0
2011,aiden,752.0
2011,alan,152.0
2011,albert,52.0
2011,alberto,60.0
2011,aldo,40.0
2011,alejandro,272.0
2011,alex,272.0
2011,alexander,876.0
2011,alexis,220.0
2011,alfredo,60.0
2011,allan,40.0
2011,allen,88.0
2011,alvin,40.0
2011,amir,84.0
2011,anderson,132.0
2011,andre,40.0
2011,andres,204.0
2011,andrew,500.0
2011,andy,148.0
2011,angel,1012.0
2011,angelo,112.0
2011,anthony,828.0
2011,antonio,128.0
2011,ariel,104.0
2011,armando,44.0
2011,armani,80.0
2011,arturo,40.0
2011,ashton,68.0
2011,austin,60.0
2011,avery,52.0
2011,axel,276.0
2011,ayden,416.0
2011,benjamin,204.0
2011,bradley,96.0
2011,brandon,736.0
2011,brayan,92.0
2011,brayden,64.0
2011,brian,236.0
2011,bryan,396.0
2011,bryant,68.0
2011,bryce,40.0
2011,byron,76.0
2011,caleb,168.0
2011,cameron,76.0
2011,carlos,436.0
2011,carmelo,64.0
2011,cesar,116.0
2011,charles,80.0
2011,chase,88.0
2011,chris,108.0
2011,christian,604.0
2011,christopher,956.0
2011,cristian,212.0
2011,cristofer,44.0
2011,cristopher,52.0
2011,damian,104.0
2011,damien,60.0
2011,daniel,884.0
2011,danny,124.0
2011,dante,84.0
2011,dariel,124.0
2011,darwin,72.0
2011,david,712.0
2011,dennis,60.0
2011,dereck,44.0
2011,derek,248.0
2011,derick,72.0
2011,devin,100.0
2011,diego,216.0
2011,dominic,88.0
2011,dominick,64.0
2011,dylan,544.0
2011,eddie,48.0
2011,edgar,116.0
2011,edison,44.0
2011,eduardo,180.0
2011,edward,120.0
2011,edwin,284.0
2011,eli,152.0
2011,elian,68.0
2011,elias,264.0
2011,elijah,440.0
2011,elvis,40.0
2011,emanuel,104.0
2011,emiliano,52.0
2011,emilio,84.0
2011,emmanuel,228.0
2011,enrique,56.0
2011,eric,240.0
2011,erick,240.0
2011,erik,72.0
2011,esteban,52.0
2011,ethan,1004.0
2011,evan,324.0
2011,ezekiel,44.0
2011,ezequiel,44.0
2011,felix,48.0
2011,fernando,112.0
2011,francisco,128.0
2011,frank,68.0
2011,franklin,56.0
2011,freddy,52.0
2011,gabriel,632.0
2011,gael,72.0
2011,gavin,76.0
2011,george,120.0
2011,gerardo,48.0
2011,giovani,40.0
2011,giovanni,272.0
2011,giovanny,52.0
2011,gregory,64.0
2011,gustavo,60.0
2011,hector,124.0
2011,henry,172.0
2011,hunter,60.0
2011,ian,288.0
2011,iker,52.0
2011,isaac,292.0
2011,isaiah,280.0
2011,ismael,68.0
2011,israel,88.0
2011,ivan,168.0
2011,jace,148.0
2011,jack,84.0
2011,jacob,1212.0
2011,jaden,292.0
2011,jadiel,204.0
2011,jaiden,168.0
2011,jaime,44.0
2011,jake,108.0
2011,james,280.0
2011,janiel,40.0
2011,januel,44.0
2011,jared,68.0
2011,jariel,100.0
2011,jason,368.0
2011,javier,152.0
2011,jay,72.0
2011,jayce,48.0
2011,jayden,1704.0
2011,jayson,96.0
2011,jean,152.0
2011,jeancarlos,40.0
2011,jefferson,56.0
2011,jeffrey,76.0
2011,jencarlos,44.0
2011,jeremiah,480.0
2011,jeremias,56.0
2011,jeremy,472.0
2011,jerry,44.0
2011,jesse,40.0
2011,jesus,280.0
2011,jimmy,56.0
2011,joaquin,92.0
2011,joel,328.0
2011,johan,112.0
2011,johann,48.0
2011,john,384.0
2011,johnathan,64.0
2011,johnny,72.0
2011,jonah,60.0
2011,jonathan,732.0
2011,jordan,288.0
2011,jorge,156.0
2011,jose,576.0
2011,joseph,560.0
2011,joshua,760.0
2011,josiah,200.0
2011,josue,140.0
2011,juan,396.0
2011,julian,396.0
2011,julien,56.0
2011,julio,108.0
2011,julius,104.0
2011,junior,72.0
2011,justin,1240.0
2011,kaden,52.0
2011,kayden,100.0
2011,kelvin,88.0
2011,kenneth,132.0
2011,kenny,80.0
2011,kevin,732.0
2011,landon,76.0
2011,larry,40.0
2011,leandro,64.0
2011,leo,44.0
2011,leonardo,220.0
2011,leonel,48.0
2011,liam,412.0
2011,logan,180.0
2011,lorenzo,56.0
2011,louis,56.0
2011,lucas,488.0
2011,luis,524.0
2011,lukas,44.0
2011,luke,68.0
2011,manuel,124.0
2011,marco,88.0
2011,marcos,116.0
2011,marcus,132.0
2011,mario,92.0
2011,mark,76.0
2011,marlon,40.0
2011,martin,64.0
2011,marvin,64.0
2011,mason,692.0
2011,mateo,176.0
2011,mathew,76.0
2011,matias,80.0
2011,matthew,1104.0
2011,mauricio,48.0
2011,max,132.0
2011,maximiliano,52.0
2011,maximo,48.0
2011,maximus,60.0
2011,melvin,48.0
2011,michael,696.0
2011,miguel,404.0
2011,mike,68.0
2011,moises,72.0
2011,nathan,188.0
2011,nathaniel,252.0
2011,nelson,64.0
2011,nicholas,412.0
2011,nicolas,212.0
2011,noah,628.0
2011,noel,96.0
2011,oliver,168.0
2011,omar,156.0
2011,oscar,108.0
2011,owen,48.0
2011,pablo,100.0
2011,patrick,48.0
2011,paul,64.0
2011,pedro,116.0
2011,peter,60.0
2011,preston,56.0
2011,prince,56.0
2011,rafael,124.0
2011,randy,192.0
2011,raymond,96.0
2011,ricardo,100.0
2011,richard,152.0
2011,riley,72.0
2011,robert,140.0
2011,roberto,44.0
2011,rodrigo,60.0
2011,roger,44.0
2011,romeo,56.0
2011,royce,44.0
2011,ruben,76.0
2011,ryan,488.0
2011,samuel,296.0
2011,santiago,200.0
2011,sean,120.0
2011,sebastian,732.0
2011,sergio,52.0
2011,shane,40.0
2011,shawn,60.0
2011,stephen,40.0
2011,steve,40.0
2011,steven,416.0
2011,taylor,40.0
2011,thomas,104.0
2011,timothy,64.0
2011,tomas,40.0
2011,travis,52.0
2011,tristan,136.0
2011,tyler,192.0
2011,uriel,84.0
2011,victor,192.0
2011,vincent,68.0
2011,william,392.0
2011,wilson,44.0
2011,xavier,368.0
2011,yadiel,100.0
2011,yahir,64.0
2011,yair,40.0
2011,yandel,48.0
2011,yaniel,40.0
2011,yariel,48.0
2011,yerik,52.0
2011,zachary,64.0
2011,zion,52.0
2011,aaron,268.0
2011,abraham,688.0
2011,adam,516.0
2011,adrian,140.0
2011,aharon,76.0
2011,ahmed,104.0
2011,ahron,68.0
2011,aidan,232.0
2011,aiden,312.0
2011,akiva,80.0
2011,alan,84.0
2011,albert,60.0
2011,alec,44.0
2011,alex,136.0
2011,alexander,788.0
2011,ali,132.0
2011,allen,44.0
2011,amir,60.0
2011,amrom,52.0
2011,andrew,532.0
2011,angelo,64.0
2011,anthony,540.0
2011,antonio,112.0
2011,ari,120.0
2011,ariel,120.0
2011,aron,240.0
2011,arthur,116.0
2011,aryeh,96.0
2011,asher,220.0
2011,ashton,40.0
2011,august,64.0
2011,augustus,40.0
2011,austin,104.0
2011,avi,48.0
2011,avraham,152.0
2011,avrohom,108.0
2011,avrum,44.0
2011,ayden,40.0
2011,baruch,84.0
2011,beckett,48.0
2011,ben,88.0
2011,benjamin,920.0
2011,bennett,40.0
2011,benzion,52.0
2011,berish,40.0
2011,binyomin,56.0
2011,blake,56.0
2011,boruch,64.0
2011,brady,52.0
2011,brandon,176.0
2011,brayden,60.0
2011,brendan,92.0
2011,brian,120.0
2011,brody,76.0
2011,bryan,56.0
2011,bryce,40.0
2011,caden,40.0
2011,caleb,124.0
2011,calvin,40.0
2011,cameron,108.0
2011,carmine,44.0
2011,carter,76.0
2011,chaim,588.0
2011,charles,516.0
2011,charlie,80.0
2011,chase,100.0
2011,cheskel,56.0
2011,christian,304.0
2011,christopher,368.0
2011,cole,148.0
2011,colin,128.0
2011,connor,212.0
2011,conor,52.0
2011,cooper,120.0
2011,daniel,840.0
2011,dashiell,48.0
2011,david,1032.0
2011,dean,96.0
2011,declan,128.0
2011,dennis,44.0
2011,derek,40.0
2011,devin,72.0
2011,dominic,60.0
2011,dominick,84.0
2011,dov,184.0
2011,dovid,160.0
2011,dylan,508.0
2011,edward,164.0
2011,efraim,100.0
2011,eitan,56.0
2011,eli,388.0
2011,elias,84.0
2011,eliezer,152.0
2011,elijah,140.0
2011,elimelech,64.0
2011,eliyahu,144.0
2011,elliot,132.0
2011,elliott,48.0
2011,ellis,40.0
2011,eric,108.0
2011,ethan,472.0
2011,evan,240.0
2011,ezra,132.0
2011,felix,92.0
2011,filip,52.0
2011,finn,92.0
2011,francesco,76.0
2011,frank,116.0
2011,gabriel,384.0
2011,gavin,212.0
2011,gavriel,60.0
2011,george,264.0
2011,giovanni,140.0
2011,graham,84.0
2011,grant,56.0
2011,grayson,76.0
2011,gregory,64.0
2011,greyson,44.0
2011,griffin,84.0
2011,harrison,160.0
2011,harry,64.0
2011,henry,596.0
2011,hersh,56.0
2011,hershel,96.0
2011,hershy,84.0
2011,hudson,212.0
2011,hugo,44.0
2011,hunter,116.0
2011,ian,112.0
2011,ilan,68.0
2011,isaac,368.0
2011,isaiah,64.0
2011,israel,112.0
2011,ivan,52.0
2011,jack,732.0
2011,jackson,308.0
2011,jacob,1060.0
2011,jake,308.0
2011,james,688.0
2011,jason,140.0
2011,jasper,80.0
2011,jayden,156.0
2011,jesse,48.0
2011,joel,120.0
2011,john,664.0
2011,jonah,208.0
2011,jonathan,284.0
2011,jordan,128.0
2011,joseph,1124.0
2011,joshua,356.0
2011,judah,136.0
2011,jude,52.0
2011,julian,316.0
2011,justin,184.0
2011,kacper,44.0
2011,kai,60.0
2011,kenneth,40.0
2011,kevin,116.0
2011,kieran,52.0
2011,kyle,96.0
2011,landon,52.0
2011,lazer,80.0
2011,leo,340.0
2011,leon,80.0
2011,leonardo,116.0
2011,lev,40.0
2011,levi,160.0
2011,liam,524.0
2011,lipa,76.0
2011,logan,268.0
2011,lorenzo,88.0
2011,louis,92.0
2011,luca,284.0
2011,lucas,512.0
2011,luka,84.0
2011,lukas,64.0
2011,luke,404.0
2011,maksim,44.0
2011,marc,64.0
2011,marco,64.0
2011,marcus,56.0
2011,mark,280.0
2011,martin,84.0
2011,mason,300.0
2011,mateo,68.0
2011,matteo,120.0
2011,matthew,756.0
2011,max,380.0
2011,maxim,108.0
2011,maximilian,116.0
2011,maximus,56.0
2011,maxwell,152.0
2011,mayer,96.0
2011,meilech,44.0
2011,meir,188.0
2011,menachem,412.0
2011,menashe,44.0
2011,mendel,144.0
2011,mendy,44.0
2011,micah,48.0
2011,michael,1168.0
2011,miles,184.0
2011,milo,80.0
2011,mohamed,152.0
2011,mohammed,40.0
2011,moishe,72.0
2011,mordechai,304.0
2011,morris,44.0
2011,moses,124.0
2011,moshe,896.0
2011,naftali,72.0
2011,naftuli,72.0
2011,nathan,284.0
2011,nathaniel,184.0
2011,nicholas,612.0
2011,nico,52.0
2011,nicolas,112.0
2011,nikolas,40.0
2011,noah,396.0
2011,noam,44.0
2011,nolan,44.0
2011,nosson,40.0
2011,oliver,400.0
2011,omar,132.0
2011,oscar,120.0
2011,owen,260.0
2011,parker,64.0
2011,patrick,224.0
2011,paul,104.0
2011,peter,208.0
2011,philip,104.0
2011,pinchas,60.0
2011,pinchus,52.0
2011,quinn,52.0
2011,rafael,108.0
2011,raphael,84.0
2011,rayan,64.0
2011,reed,40.0
2011,reid,52.0
2011,richard,104.0
2011,riley,56.0
2011,robert,276.0
2011,rocco,76.0
2011,roman,48.0
2011,rowan,48.0
2011,ryan,504.0
2011,ryder,64.0
2011,salvatore,144.0
2011,sam,140.0
2011,samir,40.0
2011,samuel,724.0
2011,santino,44.0
2011,sean,144.0
2011,sebastian,284.0
2011,shalom,44.0
2011,shane,84.0
2011,shaul,40.0
2011,shaya,104.0
2011,shea,64.0
2011,shia,120.0
2011,shimon,376.0
2011,shloime,60.0
2011,shloimy,52.0
2011,shlome,68.0
2011,shlomo,244.0
2011,shmiel,68.0
2011,shmuel,176.0
2011,shneur,44.0
2011,sholom,84.0
2011,shulem,168.0
2011,sidney,40.0
2011,silas,40.0
2011,simcha,128.0
2011,simon,188.0
2011,solomon,192.0
2011,spencer,60.0
2011,stephen,40.0
2011,steven,128.0
2011,theodore,212.0
2011,thomas,484.0
2011,timothy,96.0
2011,tristan,96.0
2011,tyler,244.0
2011,tzvi,164.0
2011,usher,116.0
2011,victor,136.0
2011,vincent,256.0
2011,vincenzo,52.0
2011,wesley,40.0
2011,william,680.0
2011,wyatt,100.0
2011,xavier,72.0
2011,yaakov,180.0
2011,yakov,240.0
2011,yaseen,44.0
2011,yechezkel,44.0
2011,yechiel,108.0
2011,yehoshua,88.0
2011,yehuda,296.0
2011,yehudah,40.0
2011,yida,52.0
2011,yidel,44.0
2011,yisrael,56.0
2011,yisroel,300.0
2011,yitzchak,68.0
2011,yitzchok,224.0
2011,yoel,80.0
2011,yonah,40.0
2011,yosef,408.0
2011,yousef,48.0
2011,youssef,44.0
2011,zachary,344.0
2011,zalmen,56.0
2011,zev,188.0
2012,abby,11.0
2012,abigail,29.0
2012,ada,12.0
2012,aisha,11.0
2012,alexandra,12.0
2012,alexis,18.0
2012,alice,37.0
2012,alina,30.0
2012,alisha,13.0
2012,allison,16.0
2012,alyssa,18.0
2012,amanda,22.0
2012,amaya,11.0
2012,amber,19.0
2012,amelia,20.0
2012,amina,18.0
2012,amy,23.0
2012,anaya,12.0
2012,angel,14.0
2012,angela,52.0
2012,angelina,17.0
2012,anisha,14.0
2012,anna,39.0
2012,annabelle,12.0
2012,annie,25.0
2012,anya,19.0
2012,aria,22.0
2012,ariana,18.0
2012,arianna,21.0
2012,ariel,12.0
2012,arisha,11.0
2012,arya,13.0
2012,ashley,45.0
2012,athena,10.0
2012,audrey,35.0
2012,ava,47.0
2012,avery,21.0
2012,ayesha,19.0
2012,bella,19.0
2012,bonnie,12.0
2012,brianna,10.0
2012,caroline,11.0
2012,catherine,26.0
2012,cecilia,12.0
2012,charlotte,22.0
2012,chelsea,18.0
2012,chloe,172.0
2012,christina,18.0
2012,christine,14.0
2012,cindy,15.0
2012,claire,27.0
2012,connie,15.0
2012,crystal,17.0
2012,cynthia,19.0
2012,daphne,11.0
2012,diya,11.0
2012,doris,13.0
2012,eileen,15.0
2012,elaine,21.0
2012,eleanor,15.0
2012,elena,11.0
2012,elina,14.0
2012,elizabeth,31.0
2012,ella,52.0
2012,ellie,17.0
2012,emily,110.0
2012,emma,97.0
2012,erica,23.0
2012,erin,16.0
2012,esther,16.0
2012,eva,28.0
2012,evelyn,37.0
2012,faith,10.0
2012,fatima,33.0
2012,fiona,49.0
2012,gabriella,15.0
2012,grace,51.0
2012,hafsa,11.0
2012,hailey,50.0
2012,hannah,46.0
2012,hareem,11.0
2012,hazel,10.0
2012,helen,12.0
2012,irene,23.0
2012,iris,21.0
2012,isabella,64.0
2012,isabelle,17.0
2012,ivy,35.0
2012,janice,14.0
2012,jannat,18.0
2012,jasmine,26.0
2012,jennifer,23.0
2012,jenny,26.0
2012,jessica,40.0
2012,joanna,37.0
2012,jocelyn,19.0
2012,jolin,10.0
2012,joy,14.0
2012,joyce,28.0
2012,judy,10.0
2012,julia,10.0
2012,kaitlyn,20.0
2012,karen,13.0
2012,kate,17.0
2012,katelyn,12.0
2012,katherine,37.0
2012,katie,12.0
2012,kayla,17.0
2012,kaylee,24.0
2012,kelly,13.0
2012,khloe,12.0
2012,kimberly,13.0
2012,kylie,15.0
2012,lauren,12.0
2012,layla,13.0
2012,leah,16.0
2012,lillian,16.0
2012,lily,22.0
2012,linda,17.0
2012,lydia,13.0
2012,madeleine,10.0
2012,madison,20.0
2012,maggie,16.0
2012,mandy,15.0
2012,manha,15.0
2012,maryam,13.0
2012,maya,28.0
2012,megan,19.0
2012,melanie,11.0
2012,melody,26.0
2012,mia,49.0
2012,michelle,48.0
2012,mila,14.0
2012,miranda,11.0
2012,natalie,29.0
2012,nicole,32.0
2012,nina,17.0
2012,olivia,132.0
2012,penelope,10.0
2012,phoebe,22.0
2012,queenie,20.0
2012,rachel,24.0
2012,rebecca,14.0
2012,riley,10.0
2012,sabrina,22.0
2012,samantha,34.0
2012,sara,24.0
2012,sarah,47.0
2012,savannah,11.0
2012,selena,22.0
2012,selina,41.0
2012,serena,22.0
2012,sharon,14.0
2012,sherry,13.0
2012,shirley,20.0
2012,sofia,24.0
2012,sophia,144.0
2012,sophie,40.0
2012,stella,33.0
2012,stephanie,19.0
2012,summer,10.0
2012,sydney,13.0
2012,syeda,10.0
2012,tasnim,10.0
2012,tenzin,31.0
2012,tiffany,42.0
2012,tina,15.0
2012,vanessa,15.0
2012,vicky,25.0
2012,victoria,25.0
2012,violet,10.0
2012,vivian,40.0
2012,winnie,29.0
2012,xin,17.0
2012,zahra,14.0
2012,zainab,18.0
2012,zara,17.0
2012,zoe,32.0
2012,zoey,20.0
2012,aaliyah,55.0
2012,abigail,66.0
2012,adrianna,11.0
2012,aicha,14.0
2012,aisha,19.0
2012,aissatou,13.0
2012,alana,25.0
2012,alani,13.0
2012,alexa,12.0
2012,alexis,12.0
2012,alicia,15.0
2012,aliyah,20.0
2012,alyssa,30.0
2012,amanda,11.0
2012,amaya,37.0
2012,amber,10.0
2012,amelia,16.0
2012,amina,11.0
2012,aminata,20.0
2012,amira,16.0
2012,amirah,27.0
2012,amiyah,14.0
2012,angel,14.0
2012,angelina,13.0
2012,aniya,11.0
2012,aniyah,30.0
2012,aria,19.0
2012,ariana,19.0
2012,arianna,38.0
2012,ariel,36.0
2012,arielle,23.0
2012,ashley,17.0
2012,aubree,14.0
2012,aubrey,27.0
2012,autumn,29.0
2012,ava,48.0
2012,awa,10.0
2012,ayanna,13.0
2012,bella,14.0
2012,bintou,11.0
2012,brianna,32.0
2012,brielle,42.0
2012,camille,10.0
2012,chelsea,29.0
2012,cheyenne,10.0
2012,chloe,70.0
2012,christina,14.0
2012,danielle,10.0
2012,deborah,10.0
2012,destiny,38.0
2012,elise,10.0
2012,elizabeth,31.0
2012,emily,35.0
2012,emma,27.0
2012,erin,11.0
2012,faith,42.0
2012,fanta,16.0
2012,fatima,29.0
2012,fatoumata,46.0
2012,gabriella,25.0
2012,gabrielle,42.0
2012,genesis,21.0
2012,gianna,17.0
2012,grace,20.0
2012,hailey,28.0
2012,hannah,22.0
2012,harmony,22.0
2012,hawa,13.0
2012,heaven,25.0
2012,imani,34.0
2012,isabella,43.0
2012,jada,28.0
2012,jade,32.0
2012,jaliyah,16.0
2012,janelle,17.0
2012,janiyah,15.0
2012,jasmine,27.0
2012,jayda,12.0
2012,jayla,25.0
2012,jessica,11.0
2012,jordan,10.0
2012,jordyn,19.0
2012,kaitlyn,14.0
2012,kaliyah,10.0
2012,kayla,62.0
2012,kaylee,30.0
2012,kelsey,16.0
2012,kennedy,25.0
2012,khloe,49.0
2012,kiara,13.0
2012,kimora,23.0
2012,kyla,15.0
2012,kylee,15.0
2012,kylie,31.0
2012,laila,38.0
2012,lauren,32.0
2012,layla,20.0
2012,leah,35.0
2012,leilani,17.0
2012,lily,12.0
2012,london,87.0
2012,londyn,20.0
2012,lyric,16.0
2012,mackenzie,20.0
2012,madison,159.0
2012,makayla,53.0
2012,makenzie,11.0
2012,malia,21.0
2012,maliyah,14.0
2012,mariah,22.0
2012,mariam,34.0
2012,mariama,24.0
2012,maya,29.0
2012,mckenzie,22.0
2012,megan,11.0
2012,melanie,23.0
2012,melody,14.0
2012,mia,41.0
2012,michelle,14.0
2012,mikayla,17.0
2012,milan,23.0
2012,miracle,18.0
2012,morgan,24.0
2012,mya,21.0
2012,naomi,33.0
2012,nevaeh,57.0
2012,nia,32.0
2012,nyla,47.0
2012,nylah,31.0
2012,olivia,58.0
2012,oumou,13.0
2012,paige,25.0
2012,paris,29.0
2012,peyton,36.0
2012,phoenix,11.0
2012,princess,11.0
2012,riley,23.0
2012,samantha,18.0
2012,samara,15.0
2012,samiyah,12.0
2012,sanaa,22.0
2012,sanai,19.0
2012,saniyah,16.0
2012,sarah,29.0
2012,sarai,16.0
2012,sariah,15.0
2012,sasha,13.0
2012,savannah,37.0
2012,serenity,59.0
2012,shayla,10.0
2012,skye,13.0
2012,skyla,29.0
2012,skylah,14.0
2012,skylar,43.0
2012,sophia,23.0
2012,stephanie,10.0
2012,summer,27.0
2012,sydney,17.0
2012,talia,11.0
2012,tamia,20.0
2012,taylor,71.0
2012,tiana,17.0
2012,tori,13.0
2012,trinity,19.0
2012,vanessa,17.0
2012,victoria,39.0
2012,violet,11.0
2012,wynter,10.0
2012,zoe,36.0
2012,zoey,22.0
2012,zuri,10.0
2012,aaliyah,68.0
2012,abigail,99.0
2012,adriana,59.0
2012,adrianna,20.0
2012,aileen,27.0
2012,alana,18.0
2012,alani,14.0
2012,alejandra,14.0
2012,alessandra,17.0
2012,alexa,66.0
2012,alexandra,41.0
2012,alexia,12.0
2012,alice,22.0
2012,alicia,18.0
2012,alina,18.0
2012,alison,32.0
2012,alisson,16.0
2012,aliyah,17.0
2012,allison,86.0
2012,allyson,18.0
2012,alondra,17.0
2012,alyssa,48.0
2012,amalia,10.0
2012,amanda,42.0
2012,amaya,36.0
2012,amber,25.0
2012,amberly,11.0
2012,amelia,42.0
2012,amelie,11.0
2012,amy,68.0
2012,ana,38.0
2012,anais,10.0
2012,analia,15.0
2012,andrea,49.0
2012,angela,26.0
2012,angelica,19.0
2012,angelina,59.0
2012,angelique,26.0
2012,angie,20.0
2012,aniyah,14.0
2012,anna,10.0
2012,april,15.0
2012,arely,12.0
2012,aria,12.0
2012,ariana,63.0
2012,arianna,77.0
2012,ariel,16.0
2012,arielle,10.0
2012,ashley,159.0
2012,athena,17.0
2012,aubrey,26.0
2012,aurora,11.0
2012,ava,76.0
2012,avery,17.0
2012,avril,11.0
2012,aylin,20.0
2012,bella,46.0
2012,bianca,22.0
2012,brenda,12.0
2012,briana,34.0
2012,brianna,105.0
2012,brielle,17.0
2012,britney,15.0
2012,brittany,21.0
2012,bryanna,16.0
2012,camila,161.0
2012,camilla,12.0
2012,carmen,19.0
2012,carolina,13.0
2012,caroline,14.0
2012,catalina,25.0
2012,catherine,15.0
2012,charlotte,12.0
2012,chelsea,45.0
2012,chloe,57.0
2012,christina,10.0
2012,cindy,11.0
2012,crystal,17.0
2012,cynthia,12.0
2012,daisy,25.0
2012,dana,14.0
2012,daniela,60.0
2012,daniella,21.0
2012,danna,32.0
2012,dayana,29.0
2012,delilah,25.0
2012,denise,10.0
2012,destiny,40.0
2012,diana,42.0
2012,dulce,10.0
2012,eileen,11.0
2012,elena,28.0
2012,eliana,34.0
2012,elianny,10.0
2012,elisa,11.0
2012,elizabeth,69.0
2012,ella,19.0
2012,emely,71.0
2012,emilia,18.0
2012,emily,186.0
2012,emma,125.0
2012,erika,11.0
2012,esmeralda,24.0
2012,esther,13.0
2012,eva,42.0
2012,evangeline,10.0
2012,evelyn,47.0
2012,faith,21.0
2012,fatima,16.0
2012,fernanda,10.0
2012,gabriela,64.0
2012,gabriella,79.0
2012,genesis,117.0
2012,geraldine,11.0
2012,gia,12.0
2012,gianna,48.0
2012,giselle,40.0
2012,grace,30.0
2012,guadalupe,34.0
2012,hailey,95.0
2012,haley,17.0
2012,hannah,30.0
2012,haylee,10.0
2012,hazel,15.0
2012,heaven,17.0
2012,heidi,10.0
2012,heidy,13.0
2012,helen,13.0
2012,isabel,40.0
2012,isabela,13.0
2012,isabella,327.0
2012,itzel,22.0
2012,ivanna,12.0
2012,izabella,23.0
2012,jacqueline,30.0
2012,jada,13.0
2012,jade,57.0
2012,jaelyn,10.0
2012,jamie,17.0
2012,jasmin,10.0
2012,jasmine,30.0
2012,jayla,24.0
2012,jaylah,18.0
2012,jayleen,36.0
2012,jaylene,24.0
2012,jaylin,15.0
2012,jazlyn,22.0
2012,jazmin,15.0
2012,jazmine,15.0
2012,jazzlyn,10.0
2012,jennifer,60.0
2012,jessica,27.0
2012,jimena,13.0
2012,jocelyn,39.0
2012,johanna,16.0
2012,joselyn,23.0
2012,julia,20.0
2012,juliana,14.0
2012,julianna,14.0
2012,julie,10.0
2012,juliet,22.0
2012,juliette,20.0
2012,julissa,16.0
2012,kailey,17.0
2012,kaitlyn,31.0
2012,kamila,29.0
2012,karen,28.0
2012,karina,11.0
2012,karla,19.0
2012,kassandra,13.0
2012,katelyn,21.0
2012,katherine,37.0
2012,katie,13.0
2012,kayla,58.0
2012,kaylee,92.0
2012,kaylie,13.0
2012,kaylin,10.0
2012,kelly,21.0
2012,kelsey,11.0
2012,keyla,14.0
2012,khloe,50.0
2012,kiara,25.0
2012,kimberly,85.0
2012,kylie,35.0
2012,laila,30.0
2012,laura,11.0
2012,lauren,18.0
2012,layla,47.0
2012,leah,103.0
2012,leila,27.0
2012,leilani,35.0
2012,lesley,10.0
2012,leslie,34.0
2012,lesly,15.0
2012,lia,30.0
2012,liana,10.0
2012,liliana,21.0
2012,lily,17.0
2012,litzy,29.0
2012,liz,10.0
2012,lizbeth,25.0
2012,london,37.0
2012,lucia,13.0
2012,luna,31.0
2012,luz,20.0
2012,mackenzie,11.0
2012,madeline,14.0
2012,madelyn,11.0
2012,madison,140.0
2012,makayla,21.0
2012,maria,55.0
2012,mariah,25.0
2012,mariana,11.0
2012,marilyn,11.0
2012,maya,39.0
2012,mckenzie,13.0
2012,megan,10.0
2012,melanie,107.0
2012,melany,30.0
2012,melina,12.0
2012,melissa,51.0
2012,melody,30.0
2012,mia,207.0
2012,miah,11.0
2012,michelle,42.0
2012,mikaela,14.0
2012,mikayla,13.0
2012,mila,26.0
2012,milagros,10.0
2012,miley,17.0
2012,miranda,16.0
2012,miriam,10.0
2012,mya,33.0
2012,naomi,35.0
2012,natalia,36.0
2012,natalie,39.0
2012,nataly,15.0
2012,natasha,24.0
2012,nathalia,10.0
2012,nathalie,19.0
2012,nathaly,16.0
2012,nayeli,22.0
2012,nevaeh,21.0
2012,nicole,58.0
2012,noemi,13.0
2012,nylah,16.0
2012,olivia,77.0
2012,paola,13.0
2012,paris,16.0
2012,paula,10.0
2012,penelope,17.0
2012,perla,22.0
2012,peyton,16.0
2012,rachel,22.0
2012,rebecca,18.0
2012,rihanna,13.0
2012,rosa,13.0
